av,bv,desc,numOfComments,partsDict,pic,pubdate,related,title,viewseo
71309071,BV1cE411C7FF,欢迎收看本期简评！\nm17系列更新没多久，Alienware又发布了新款的m17 R2轻薄游戏本。\n更薄、更好看的机身以及更强的散热，但依旧保持了高昂的售价。\n各位会喜欢吗？,534,{0: '外星人m17r2'},http://i1.hdslb.com/bfs/archive/e5a835c9e34dfd3f702644ca54ba00c40b9b5c60.jpg,1571128740,"['【SPlusTech】外星人Area51m测评：我要卖掉我的台式，买台51M', '【SPlusTech】外星人M15R2测评：易燃易爆炸？', '【笔吧简评】轻薄与性能的完美结合？ROG 冰刃3简评', '拥有20000块游戏本是什么体验|外星人新款M17开箱！', 'ROG冰刃3sPlus评测：18.7mm配2080 三万块的终极信仰？-3DM硬件评测室', '【笔吧简评】微软SurfaceLaptop2评测', '【笔吧科普】猪王教你买电脑！选购篇！', '【SPlusTech】玩家国度魔霸3测评：9999的ROG，还要啥自行车？', '【笔吧简评】散热较好的电竞游戏本，联想拯救者Y7000P评测', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '【SPlusTech】玩家国度冰刃3s新锐测评：可能是今年最好的轻薄游戏本', '【笔吧评测室】航母还是救生艇？神舟战神系列评测', '【笔吧简评】全面屏全能本  华为Matebook14简评', '【笔吧简评】来自败家之眼的呼唤，玩家国度 超神2测评', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '【SPlusTech】玩家国度幻15测评：嘴上说不要，配置还是挺诚实的', '【笔吧评测室】全新模具，戴尔G7评测', '【拆机改装】玩家国度ROG冰刃3SP 2080mq版拆机+换硅脂+改良+解决问题', '【笔吧简评】目前唯一的大屏轻薄本，LG Gram 17Z990简评', '【拆个鸡儿】玩家国度超神2s详细拆解', '【SPlusTech】戴尔G3测评：一白遮百丑，一键毁所有~', '【SPlusTech】华硕玩家国度枪神3测评：一言难尽~', '【SPlusTech】联想拯救者Y7000P 2019款测评：平衡，稳健，杀戮', '【SPlusTech】雷蛇灵刃潜行版+战核X幻彩版测评：蛇吹的自我修养', '外星人51M评测及其他产品介绍', '【笔吧评测室】最强3A游戏本，玩家国度S7ZC评测', '【笔吧评测室】颜值巅峰，戴尔Alienware17R4评测', 'alienware m17 r2安装固态硬盘', '【SPlusTech】2019笔记本推荐特辑', '新买了一台Alienware 51m，开个箱，做个测评。', '【拆个机儿】华硕破晓px574详细拆解', '【SPlusTech】惠普暗影精灵5测评：一顿操作猛如虎，测完还是95℃', '【SPlusTech】技嘉AERO 15X测评：一款被低估了的轻薄游戏本', '【SPlusTech】华硕玩家国度超神2s测评：既生Area51m，何生超神2s', 'Alienware Area-51m 使用体验', '【笔吧简评】经典的全能轻薄本，联想潮7000-13评测']",【笔吧简评】Alienware m17-R2 简评：它更薄，更好看了,157355
73238498,BV1SE411y7XJ,"【传送门】\n0:21 电脑上装什么样的杀毒软件比较好\n1:49 有啥好用又不贵的Type-C扩展坞\n2:57 猪王最喜欢哪一款笔记本电脑\n4:43 请问猪王如何长壮\n5:37 Pr,Ae对显卡性能有很大需求吗\n6:43 华为笔记本为啥一直缺货\n8:10 标压集显轻薄本以后会越来越多吗\n10:12 笔吧啥时候开台式机评测\n11:29 雷电三接口会在低价轻薄本普及吗\n12:30 为啥有些懂电脑的人认为游戏本只买外星人\n13:50 什么时候正式更名为“机吧评测室”",564,{0: '【笔吧问答】第一期'},http://i0.hdslb.com/bfs/archive/4fdaa88092a735dd06f1fe667f1a67b9bb18d5c8.jpg,1571913033,"['【笔吧科普】猪王教你买电脑！选购篇！', '【笔吧简评】散热较好的电竞游戏本，联想拯救者Y7000P评测', '2020年性价比极高的笔记本电脑购买推荐（萌新向）', '【大米评测】华为Matebook14体验评测：5000档最香轻薄本？', '2019年最值得买的笔记本都在这里！2020年选购笔记本也可适用！', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '【笔吧简评】全面屏全能本  华为Matebook14简评', '「科技美学直播」开学季迎来人生的第一台电脑 大学生该如何选电脑', '【笔吧科普】猪王教你买电脑！', '【笔吧简评】性价比又被打了？红米RedmiBook 14增强版评测', '【熊猫评测】小新Air14 2020评测，5千档最强水桶机？这不是我熟悉的Air系列！', '只需25元 没有雷电三的笔记本也能外接显卡！外接显卡性能实测  mini pcie外接显卡 【90后科技说】', '大学生笔记本选购方法(二)视频编辑、动画及3D建模相关专业', '【熊猫】最适合大学生的轻薄本？华为matebook14评测', '【极客湾】16寸屏塞进了15寸机身，荣耀MagicBook Pro真香？', '3000-5000元笔记本选购推荐，听我的，真的很香', '超极本外接2080后，可以打爆顶级游戏本吗！？', '宏碁发布2019款Swift 5 新蜂鸟用上了真十代酷睿处理器', '【SPlusTech】宏碁蜂鸟5测评：世界上最轻的笔记本', '四千价位的“越级小钢炮”炫龙DD2-PLUS评测', '【猪王评测】【2019.4.11猪王b站直播录播】', '【SPlusTech】机械革命X3评测：7K档的黄金圣斗士', '【SPlusTech】戴尔G7 OLED初体验:燃烧的像素', '【SPlusTech】2018上半年游戏本推荐:你的第一台笔记本在这里', '年轻人第一台买得起的可移动NAS——猫盘上手刷群晖攻略']",【笔吧问答】猪王最喜欢的笔记本是哪一款？,205740
28428582,BV1bs41137jR,玩家国度 超神2是一款性能强劲的高端游戏本，高达29999元的售价让人望而止步，我们本次拿到的超神2是i9处理器的次旗舰版本，整机的主要表现与顶配版区别不大，所以咱们这次就来看看它是否能hold住i9处理器吧！,1399,{0: '出片4'},http://i1.hdslb.com/bfs/archive/ee51c7bfc470e2e93adc0c9ef4506716d3c3fd7a.jpg,1533288121,"['【笔吧评测室】笔记本也能上水冷？华硕ROG GX800测评', '【SPlusTech】华硕玩家国度超神2s测评：既生Area51m，何生超神2s', '【笔吧评测室】雷蛇灵刃15标准版评测', '【笔吧评测室】习武之人的终极神器，戴尔 Latitude 7424 Rugged Extreme评测', '【笔吧科普】猪王教你买电脑！选购篇！', '【SPlusTech】玩家国度冰刃3s新锐测评：可能是今年最好的轻薄游戏本', '【SPlusTech】联想拯救者Y7000P 2019款测评：平衡，稳健，杀戮', '【拆个鸡儿】玩家国度超神2s详细拆解', '【笔吧评测室】屏幕素质最好的主流游戏本？惠普暗影精灵III代电竞版评测', '笔记本的2080相当于台式的什么水平？超神2s上手实测', '【SPlusTech】玩家国度幻15测评：嘴上说不要，配置还是挺诚实的', '【SPlusTech】ASUS华硕玩家国度冰刃3测评：这大概笔记本电脑就是恋爱的感觉吧~', '7万块笔电真能脚踩台式机？ROG超神X评测-3DM硬件评测室', '【究极教程】提升电脑性能，提高FPS帧数，W10设置实用优化，简单效率提高游戏体验', '【笔吧简评】性价比又被打了？红米RedmiBook 14增强版评测', '【SPlusTech】华硕玩家国度枪神2测评：不想打游戏的阿苏斯不是好RGB(想破头也想不出的标题，凑活着用吧先，改天我再改)', '【笔吧评测室】混搭变形便携好？轻薄变形本惠普SPECTRE X360测评', '【SPlusTech】玩家国度魔霸3测评：9999的ROG，还要啥自行车？', '【笔吧评测室】全新模具，戴尔G7评测', '【皮皮眼评测】2020年ROG还会有什么惊喜？听我来说说', '【装机猿】华硕这是瞧谁不起？ROG太阳神机箱居然才卖1999？！', '【笔吧评测室】真正的主流性能？惠普暗影精灵2代评测', '【笔吧科普】老本子砸了还是换新？笔记本电脑升级指南', 'ROG魔霸3+魔霸3Plus测评：直观对比感受二者性能', '【SPlusTech】外星人Area51m测评：我要卖掉我的台式，买台51M', '【大学生】【体验】我买了人生第二台笔记本---雷蛇灵刃15水银版使用体验及评测', '【笔吧简测】性能最强的集显超薄本？戴尔XPS13快速测评', '【SPlusTech】数码雷蛇灵刃15评测:大概是今年到现在为止最完美的打游戏的笔记本电脑，好歹给未来笔记本的发展试了下', '【SPlusTech】华硕玩家国度枪神2Plus测评，还有更多关于ROG全系体验和建议都在这里。', 'ROG枪神3+枪神3Plus 测评，发光的信仰之眼，这波我可以！', 'ROG超神X测评，七万元的土豪笔记本，真能吊打台式机吗？玩家国度，你从未见过的船新版本', '【笔吧问答】猪王最喜欢的笔记本是哪一款？']",【笔吧简评】来自败家之眼的呼唤，玩家国度 超神2测评,289329
69131996,BV1vJ411T7SW,欢迎收看本期视频！\n小米旗下的“红米”在今年5月份成为了独立子品牌，不仅发布了手机，也发布了旗下第一款的轻薄笔记本，RedmiBook 14。\n作为主打性价比的品牌，红米在发布会上明确表示了要做一款性能强、颜值高的机器。\n那么，这一台RedmiBook 14真像发布会说的那样极具性价比吗？\n看完本期视频，相信你能找到答案！,993,{0: 'RedmiBook14'},http://i2.hdslb.com/bfs/archive/bfb4e938b126cb8eca53a3f4bbe8e086b1a86316.jpg,1569574829,"['3000元最强性价比电脑！荣耀magicbook2019新款详细评测！超高性价比轻薄本，今年华为真的碾压小米了吗？', '红米+AMD锐龙=性价比爆炸！红米锐龙轻薄本自用测评！AMD YES！', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '4000元档轻薄本选哪个？MagicBook & RedmiBook对比评测', '4核8线超极本，只要3999元？荣耀Magicbook 14锐龙版测评。', '中正评测：三千元档游戏本可以吃鸡？荣耀锐龙版、小新Air锐龙版、小新Airi5版，三款全能本全比拼', '荣耀MagicBook 14锐龙版测评：轻薄再升级 性价比依旧出众', '轻薄又出众 荣耀MagicBook 14锐龙版开箱上手体验测评', '2020年，Redmibook14增强版深度体验。使用了半年，红米笔记本真的ok吗，快进来看看哪', '中正评测：说好的底限呢？你想多了，良心只值100块，红米笔记本RedmiBook14增强版开箱', '「科技美学直播」Redmi Book 14增强版十代i5售价3999元起！居然还能玩吃鸡！', '中正评测：荣耀magicbook2019锐龙5-3500U开箱，对比联想小新14-锐龙5-3500U轻薄本', '【笔吧评测室】Latitude7390评测', '高性价比的轻薄笔记本！16G内存 R5荣耀笔记本14开箱', '【熊猫评测】小新Air14 2020评测，5千档最强水桶机？这不是我熟悉的Air系列！', '【MDT】MX350 能让轻薄本变游戏本吗？ —— 小新 Air 14 2020 测评', '中正评测：荣耀magicbook Pro 16.1、小新Air15正面刚，5000价位大屏轻薄本哪家好？', '2020年学生党必看 3000元到7000元超性价比笔记本推荐 游戏本超极本都有！！！', '中正评测：锐龙R5-3500U笔记本性能如何？联想小新14锐龙R5-3500U版开箱', '【熊猫评测】天神下凡！联想小新pro13使用体验，原来轻薄本性能也可以这么强！', '中正评测：穷，就活该买坑机吗？是，你最好坑！机械革命S1Pro i5-10210U轻薄本开箱，性价比还是让有钱人玩吧', '中正评测：审美疲劳期的亮眼机型，不是海军胜似海军之-荣耀MagicBook 14锐龙版开箱', '4000块的笔记本怎么选？荣耀MagicBook 14锐龙版&联想小新Air 14锐龙版', '中正评测：西装、领带、皮包，加上X395，就是成功商务人士了吧。ThinkPad X395 R7-3700U版开箱', '【笔吧评测室】主流锐龙轻薄本对比！荣耀 MagicBook 2019 锐龙版 VS 联想 小新14 2019 锐龙版 开箱+简单测试', '16寸极致全面屏的性能级轻薄本？荣耀MagicBook Pro锐龙版顶配开箱\\u002F体验\\u002F测评', '中正评测：小新Air14-2020，MX350加持的轻薄游戏本？八九百差价i7\\u002Fi5怎么选？', '【熊猫】最适合大学生的轻薄本？华为matebook14评测', '【小米RedmiBook 14】有大佬帮忙看看这个跑分怎么样吗？', '翘网课只为评测RedmiBook 14笔记本！', 'Redmibook 14 锐龙版 R5      开箱！！！', '开什么样的车叫没面子']",【笔吧简评】性价比又被打了？红米RedmiBook 14增强版评测,271459
74232838,BV1xE411t71u,欢迎收看本期视频！\n我相信很多用户都憧憬过这样的使用场景，一台高性能的笔记本出门伴我风里雨里，回家又能带我驰骋战场。\n那肯定是一件非常爽的事情！\n什么样的笔记本能实现这个需求呢？\n这期我们就来聊聊最近非常火热的联想拯救者Y9000X吧！,1187,{0: 'Y9000X正片'},http://i1.hdslb.com/bfs/archive/fb64a39f778431751c7b2a3337e98e30c35d99ed.jpg,1572665705,"['【笔吧简评】散热较好的电竞游戏本，联想拯救者Y7000P评测', '【SPlusTech】联想拯救者Y9000X测评：买前生产力，买后戒网瘾~', '「科技美学直播」联想Legion Y9000X开箱上手体验 | 15.6寸 九代i7 高性能标压轻薄本 可外接独立显卡', '中正评测：联想Y9000X程序员笔记本开箱，i5版', '【熊猫评测】秃头制造者——联想Y9000X体验评测', '【联想Y9000X 测评】极客们曾经幻想的标压核显轻薄本出现了，那表现究竟如何呢？ 90后科技说', '为什么说要等下个月才开始买笔记本电脑 等等党真的会胜利？', '【SPlusTech】联想拯救者Y7000P 2019款测评：平衡，稳健，杀戮', '联想刃7000P上手：现在的品牌机，比得上DIY吗？', '【笔吧简评】经典的全能轻薄本，联想潮7000-13评测', '【SPlusTech】联想拯救者Y7000 2019测评：香归香，稳归稳，就是有点小贵~', '【SPlusTech】外星人M15R2测评：易燃易爆炸？', '【翼王】2019年了品牌机还值得买吗？拯救者刃7000上手测试', '【笔吧简评】全面屏全能本  华为Matebook14简评', '【SPlusTech】外星人Area51m测评：我要卖掉我的台式，买台51M', '【SPlusTech】华硕玩家国度枪神3测评：一言难尽~', '【SPlusTech】惠普暗影精灵5测评：一顿操作猛如虎，测完还是95℃', '谁说轻薄本就没有生产力？联想Y9000X体验「轻电科技」', '【SPlusTech】小新Air14 2020评测：真香~', 'Y9000X使用感受及常用软件使用体验', '【SPlusTech】戴尔G3测评：一白遮百丑，一键毁所有~', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '【笔吧评测室】神舟战神GX8-CR7S1评测', '人生第一台游戏本！价值200斤排骨！买排骨他不香嘛。！', '【SPlusTech】早买早享受Vs晚买享折扣：2019年的笔记本还值得买吗？', '【笔吧简评】来自败家之眼的呼唤，玩家国度 超神2测评']",【笔吧评测室】联想拯救者Y9000X评测：我的对手很少,255634
74965585,BV1sE411q7K5,欢迎收看本期问答节目！\n临近双十一了，这期我们就来推荐一下大促期间值得大家选购的机器吧！\n要说明的是，最近机器的价格每天都在变动，视频里的价格仅做参考，双十一当天可能更便宜！\n另外就是视频里没有推荐的机器不一定不适合你，本视频出现的大部分是目前比较热门的型号。\n\n传送门\n轻薄本 00：25\n全能本 07：05\n游戏本 10：12,719,{0: '【笔吧问答】双十一特别节目'},http://i0.hdslb.com/bfs/archive/9b8a691aff9f5c5095f4ad5e7ea8bafa904a271b.jpg,1573207269,"['2020年性价比极高的笔记本电脑购买推荐（萌新向）', '2020年学生党必看 3000元到7000元超性价比笔记本推荐 游戏本超极本都有！！！', '【笔吧科普】猪王教你买电脑！选购篇！', '【SPlusTech】2019笔记本推荐特辑', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '3000-5000元笔记本选购推荐，听我的，真的很香', '「科技美学直播」2019款MacBook Pro购前注意事项', '【熊猫评测】天神下凡！联想小新pro13使用体验，原来轻薄本性能也可以这么强！', '【笔吧科普】轻薄本、全能本、游戏本都有什么区别？', '双十一机械键盘99-1999元吐血推荐！！！', '【笔吧简评】OLED屏全能本，机械革命 Umi Air 简评', '【SPlusTech】外星人M15R2测评：易燃易爆炸？', '【笔吧问答】猪王最喜欢的笔记本是哪一款？', '2019年最值得买的笔记本都在这里！2020年选购笔记本也可适用！', '【SPlusTech】雷蛇灵刃15 水银版测评：这么好看的笔记本，答应我，不要用她来打游戏好吗', '【装机猿】小白实体店防坑！华硕为啥打人？5899航班', '【笔吧科普】猪王教你买电脑！', '【笔吧简评】散热较好的电竞游戏本，联想拯救者Y7000P评测', '「科技美学直播」开学季迎来人生的第一台电脑 大学生该如何选电脑', '【笔吧评测室】惠普Elitebook1050 G1评测', '【熊猫评测】全能本真的无所不能？灵越7590详细评测！', '图拉丁就知道上船保平安？NONONO！双十一笔记本推荐，最近几个月也适用', '年轻人的第一台游戏本？——小米游戏本2019评测', '80种不同价格电脑桌面布置你喜欢那个？－第十二期', '【笔吧直播】疫情宅家办公用什么机器合适？', '【笔吧评测室】颜值巅峰，戴尔Alienware17R4评测']",【笔吧问答】特别篇！双十一期间哪些机器更值得推荐呢？,203626
77909407,BV14J411q7Zb,欢迎收看本期视频！\n前段时间我们做了一期导购，很多人留言问 为啥没有推荐小新Pro13？\n这不，小新Pro13的评测它lei了！\n这个机器为什么这么火爆呢？\n跟市面上的轻薄本相比，它有哪些优缺点呢？\n另外，在售配置里头，哪个更香？\n看完全部内容，相信你能找到答案！,1464,{0: '联想小新Pro13_1'},http://i0.hdslb.com/bfs/archive/317e44cf0d71f9bb569386944824465b46dcf25b.jpg,1575354332,"['【熊猫评测】天神下凡！联想小新pro13使用体验，原来轻薄本性能也可以这么强！', '中正评测：小新Pro13 2020款的一奶同胞小新13 2020 MX350版开箱', '中正评测：六核真i7+MX350还能满血发挥？2020款小新Pro13  i7开箱', '【爱搞机】体验了 2020 款联想小新 Pro 13 笔记本后，出乎了我们的意料', '【SPlusTech】联想小新Pro13评测：诚意拉满', 'MX350独显还香吗？联想小新Pro13 2020上手体验(2)', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '我之所以为什么如此推荐小新Pro13的三个理由其实是因为。。。', '【联想小新Pro13锐龙版】小伙一段使用体验后 现在作出以下分享', '【SPlusTech】小新Air14 2020评测：真香~', '中正评测：13吋小机身内塞下标压CPU，表现如何？小新Pro13锐龙标压版开箱', '【熊猫开箱】新款华为matebook14 2020快速开箱上手！对比pro13孰强孰弱？', '联想小新Pro真的很香？锐龙版体验如何？', '联想小新Air 14首发体验 3799要啥自行车「轻电科技」', '【避免踩坑+买新电脑的注意事项+小白测评+新电脑安装软件推荐】分享买联想小新pro13的经验 i5 16G版本', '联想小新pro13锐龙版全面答疑，你想要的这都有！伪开箱评测。', '【笔吧简评】全面屏全能本  华为Matebook14简评', '学生党真香水桶机？联想小新Pro 13.3（锐龙版）体验「轻电科技」', '『小新pro13开箱』网购笔记本电脑收货时应该检查和注意的一些问题（适合小白 大神不要点进来啦）', 'MX350独显还香吗？联想小新Pro13 2020上手体验(1)', '中正评测：小新Air14-2020，MX350加持的轻薄游戏本？八九百差价i7\\u002Fi5怎么选？', '「小新Pro 13新品发布直播」全程回放', '中正评测：华为MateBook14轻薄本开箱，对比联想小新Air14锐龙R7-3700U', '【熊猫】最适合大学生的轻薄本？华为matebook14评测', '【猪王评测】【2019.4.11猪王b站直播录播】', '中正评测：锐龙R5-3500U笔记本性能如何？联想小新14锐龙R5-3500U版开箱', '【What评测】堪比游戏本？小新Pro13 2020 i5版体验评测', '【YOGA C740评测】和小新Pro13孰强孰弱？哪台更适合你？', '华为matebook 14 2020  实用向体验，与小新 air 14、pro 13之间的的抉择', 'YOGA S740开箱，以及我为什么不选择小新PRO3（建议跳过2P）']",【笔吧评测室】联想小新Pro13评测：屏幕给力，散热很猛,368439
81290139,BV1BJ41187NQ,欢迎收看本期视频！\n最近Think家族发布了一个全新的品牌——ThinkBook\n主要针对的就是“年轻商务人士”，比如在座的各位B站网友们\n我们搞到了一台ThinkBook里的旗舰型号ThinkBook13s\n那么，它的具体表现如何呢？\n看完本期视频，相信你能找到答案！,293,{0: 'ThinkBook 13s'},http://i0.hdslb.com/bfs/archive/81ea756f5f1920c2284588f555924a155ce2090f.jpg,1577764829,"['【笔吧评测室】联想小新Pro13评测：屏幕给力，散热很猛', '【笔吧简评】主流价位屏幕最好的笔记本？华为Matebook13评测', '【笔吧简评】微软SurfaceLaptop2评测', '【笔吧科普】猪王教你买电脑！选购篇！', '【笔吧简评】全面屏全能本  华为Matebook14简评', '【笔吧简评】散热较好的电竞游戏本，联想拯救者Y7000P评测', '【笔吧科普】买游戏本必须i7？四核i5和i7差距究竟有多大？', '【笔吧科普】老本子砸了还是换新？笔记本电脑升级指南', '【笔吧科普】猪王教你买电脑！', '【SPlusTech】宏碁蜂鸟5测评：世界上最轻的笔记本', '裂    项    相    消', '【笔吧评测室】旗舰级纯轻薄本，戴尔XPS13 9380简评', '1kg不到顶配还能跑到4.9GHz 华硕推出ExpertBook B9', '这绝对是B站最早的iPhone12外观泄露', '真摔！ 戴尔成就5000商务本暴力体验', '【笔吧评测室】荣耀MagicBook 14评测：为啥这俩这么像？', '【笔吧评测室】主流锐龙轻薄本对比！荣耀 MagicBook 2019 锐龙版 VS 联想 小新14 2019 锐龙版 开箱+简单测试', '【熊猫】最适合大学生的轻薄本？华为matebook14评测', '【笔吧简评】经典的全能轻薄本，联想潮7000-13评测', '【MDT】更成熟的全能本 — MateBook 14 2020 测评', '「科技美学直播」开学季迎来人生的第一台电脑 大学生该如何选电脑', '【笔吧简测】性能最强的集显超薄本？戴尔XPS13快速测评', '【笔吧评测室】雷蛇灵刃15标准版评测', '【笔吧直播】9月9日直播黑将s5评测录像']",【笔吧评测室】ThinkBook 13s评测：面向年轻群体的商务本,150474
82433430,BV1fJ411V7a3,欢迎收看本期视频！\n去年我自掏腰包，花了3W，买了一台顶配的MacBook Pro 15做视频。\n结果一年过去了，还是无人问津。\n最后我自刀1W，才把机器卖出去，想想都肉疼。\n但是今年，它又更新了！我咬咬牙，又买了一台新款！\n测还是要测的，今年争取少亏点！,888,{0: 'macbook pro16_3'},http://i0.hdslb.com/bfs/archive/76f657c6c01b526985cbdc7a73626c93a414a652.jpg,1578394823,"['【爱搞机】我前后刷了 6 万元买 16 英寸 MacBook Pro：非常恼火！', '16寸MacBook Pro贵才能好，好才能贵，买就对了！【值不值得买第402期】', '在专业用户手中，2万元的16寸MacBook Pro能做什么？ ｜ 凰家评测', '16 英寸 MacBook Pro 两周体验', '「小白测评」苹果新16寸MacBook Pro体验 除了变大它还有什么新东西？', '【差评TV】16寸MacBook Pro是你能买到的最好的笔记本电脑？', '搞机零距离：16寸MacBook Pro评测 史上最强苹果笔记本 剪刀键盘回归', '「118认真测」2万多的苹果16寸MacBook pro全面测评以及购买建议', '【开个箱呗】妹子想买新款Macbook!老妈却要求砍价？？！！', '16寸 MacBook pro使用一个月的体验（带着宅家上网课的苦楚）', '【笔吧科普】猪王教你买电脑！选购篇！', '[iFixit拆解]2019款 16英寸MacBook Pro 拆解', '为何在苹果直营店购物，店员才是上帝？', 'MacBook Pro 13 2019款使用感受和选购建议', '「科技美学直播」2019款MacBook Pro购前注意事项', '搞机零距离：新MacBook Air体验 这个金色怎么又变了？', '顶配16寸Macbook Pro打起游戏究竟怎样？', '苹果全新 16 英寸 MacBook Pro 魏布斯全网抢先快速上手体验「WEIBUSI 出品」', '不花冤枉钱｜理工男的MacBook Pro 16寸配置推荐', 'Windows党的叛变【16寸MacBook Pro使用体验】果然好东西都挺贵的']",【笔吧评测室】Apple MacBook Pro 16 评测：它比“去年的”和“想象的”都要好,212420
78396264,BV11J411e7pU,欢迎收看本期视频！\n自手机厂商杀进笔记本行业以来，“真香机”层出不穷。\n前两年推出的MagicBook，几乎是横扫了4000元以下的轻薄本市场。\n那么相较上一代，这一代又有啥变化呢？\n看完这期视频，相信你能找到答案！,2180,{0: '荣耀Magicbook 14评测_1'},http://i1.hdslb.com/bfs/archive/765641954abbb04cd0d2dade510ecdac7080e43f.jpg,1575716021,"['【熊猫评测】你见过16寸的轻薄本吗？荣耀magicbook pro全面评测，小米pro的直接竞争对手？', '荣耀Magicbook pro的半年使用心得和建议！', '荣耀MagicBook 14锐龙版测评：轻薄再升级 性价比依旧出众', '4000元档轻薄本选哪个？MagicBook & RedmiBook对比评测', '【熊猫】最适合大学生的轻薄本？华为matebook14评测', '【极客湾】16寸屏塞进了15寸机身，荣耀MagicBook Pro真香？', '「科技美学直播」开学季迎来人生的第一台电脑 大学生该如何选电脑', '【熊猫开箱】新款华为matebook14 2020快速开箱上手！对比pro13孰强孰弱？', '超越你所见，全新荣耀MagicBook 14评测', '中正评测：荣耀magicbook Pro 16.1、小新Air15正面刚，5000价位大屏轻薄本哪家好？', '「科技美学直播」2019款MacBook Pro购前注意事项', '轻薄本驾驭游戏本级处理器 荣耀MagicBook Pro锐龙版评测', '4000块的笔记本怎么选？荣耀MagicBook 14锐龙版&联想小新Air 14锐龙版', '荣耀MagicBook Pro的差评，中评和好评 想买必看', '中正评测：三千元档游戏本可以吃鸡？荣耀锐龙版、小新Air锐龙版、小新Airi5版，三款全能本全比拼', '【B站最良心】19年大学生笔记本选购全攻略！15分钟从小白到大神，高考生福利！', '轻薄本流畅玩吃鸡？华为matebook14(性能测试)', '【翼王】性价比轻薄本？华为荣耀MagicBook锐龙版上手评测', '荣耀MagicBook14笔记本电脑拆箱测评，从普通用户的角度看这台电脑【机器人3号】', '中正评测：荣耀magicbook2019锐龙5-3500U开箱，对比联想小新14-锐龙5-3500U轻薄本', '「消费者说」第40期：4000块的Linux+AMD真香么？荣耀MagicBook Pro体验评测', '16寸极致全面屏的性能级轻薄本？荣耀MagicBook Pro锐龙版顶配开箱\\u002F体验\\u002F测评', '3000元最强性价比电脑！荣耀magicbook2019新款详细评测！超高性价比轻薄本，今年华为真的碾压小米了吗？', '中正评测：华为MateBook14轻薄本开箱，对比联想小新Air14锐龙R7-3700U', '16英寸MacBook Pro发布：取代15英寸款 不建议现在入手', '【真香现场】开学换电脑？华为matebook14 轻薄性能本了解一下！', '【SPlusTech】小新Air14 2020评测：真香~']",【笔吧评测室】荣耀MagicBook 14评测：为啥这俩这么像？,244646
